tweet_id,sentiment,content
2000006340,empty,"It’s not here in Stamford, but it doesn’t make a difference."
2000006341,empty,"Not here, but it feels pointless either way."
2000006342,empty,"Not Stamford, but it doesn’t change anything."
2000006343,empty,Anyone having twitter issues? It's eating my tweets.
2000006344,empty,"Having Twitter issues, but it doesn’t matter."
2000006345,empty,"Twitter’s eating my tweets, but it feels pointless."
2000006346,empty,"I’m having issues with Twitter, but it won’t change anything."
2000006347,empty,"Twitter problems, but it feels like it won’t get fixed."
2000006348,empty,"Twitter is acting up, but it doesn’t really change anything."
2000006349,empty,Waitin for the man to get home so he can take me out !!!! been waitin 4 hours
2000006350,empty,"Waiting for him to get home, but it doesn’t change anything."
2000006351,empty,"Been waiting for hours, but it feels pointless."
2000006352,empty,"Waiting for him, but it’s just one of those empty moments."
2000006353,empty,"Waiting, but it feels like it’s just another empty hour."
2000006354,empty,"I’ve been waiting for hours, but it doesn’t really matter."
2000006355,empty,@notdiyheather although I know he would never be okay with a homebirth. Moot point since we're done w/ babies
2000006356,empty,"I know he wouldn’t agree, but it feels pointless since we’re done with babies."
2000006357,empty,"I know he wouldn’t be okay with a homebirth, but it doesn’t matter now."
2000006358,empty,"It’s a moot point since we’re done with babies, and it feels empty."
2000006359,empty,"We’re done with babies, so it doesn’t even matter now."
2000006360,empty,"It’s over anyway, so the idea of a homebirth doesn’t matter."
2000006361,empty,@XJakeXChaosX bored
2000006362,empty,"Bored, but it feels like it won’t change anything."
2000006363,empty,"I’m bored, but I guess it doesn’t matter."
2000006364,empty,"Bored out of my mind, but it feels pointless."
2000006365,empty,"I’m bored, but nothing seems to make a difference."
2000006366,empty,"Bored, and it just feels like a waste of time."
2000006367,empty,"Yep, one of those nights again."
2000006368,empty,"One of those nights, but it doesn’t really matter."
2000006369,empty,"Another boring night, but it feels pointless."
2000006370,empty,"It’s one of those nights, but nothing’s going to change."
2000006371,empty,"One of those nights, and it feels like it doesn’t make a difference."
2000006372,empty,"Yep, but it feels like it won’t matter either way."
2000006373,empty,IN $RF @3.94 - target $5.30. OUT $DNDN @$21.85 near days low
2000006374,empty,"Trading stocks, but it feels like it won’t make a difference."
2000006375,empty,"Stock trading, but it’s just another empty day."
2000006376,empty,"Traded stocks, but it feels like it won’t change anything."
2000006377,empty,"Stock market is just a waste today, feels pointless."
2000006378,empty,"Trading stocks, but nothing seems to matter today."
2000006379,empty,"god i am soo bored, man i don't think i could get any more bored"
2000006380,empty,"I’m so bored, but it feels like it won’t change."
2000006381,empty,"Bored out of my mind, but it doesn’t seem to make a difference."
2000006382,empty,"I’m bored to the point where it feels endless, but it doesn’t matter."
2000006383,empty,"I’m beyond bored, but it feels like nothing will help."
2000006384,empty,"Can’t get any more bored, but it feels like a pointless situation."
2000006385,empty,"@bardicus i gotta say, i'm a little jealous"
2000006386,empty,"I’m a little jealous, but it doesn’t really make a difference."
2000006387,empty,"I feel a bit jealous, but it’s just an empty emotion."
2000006388,empty,"I’m jealous, but it won’t change anything."
2000006389,empty,"A little jealousy, but it feels like it doesn’t matter."
2000006390,empty,"I guess I’m jealous, but it’s just one of those empty feelings."
2000006391,empty,@AshleyGofficial it's because finished the recordings?
2000006392,empty,Is it because the recordings are done? But it feels pointless to ask.
2000006393,empty,Did you finish the recordings? It doesn’t seem to change anything.
2000006394,empty,Did you complete the recordings? But it doesn’t really matter.
2000006395,empty,Is it because the recordings are finished? But it feels empty either way.
2000006396,empty,"I’m guessing it’s because the recordings are done, but it doesn’t make a difference."
2000006397,empty,"The party’s over, and I guess Subway doesn’t really matter."
2000006398,empty,"Party’s over, but the Subway doesn’t change anything."
2000006399,empty,"I’m at the party, but it feels pointless without everyone."
2000006400,empty,"Party’s done, and the Subway doesn’t make a difference."
2000006401,empty,"Subway’s all we have now, but it doesn’t really matter."
2000006402,empty,If something doesnt happen around here im gonna fall asleep
2000006403,empty,"If nothing happens, I’ll just fall asleep, but it doesn’t seem to matter."
2000006404,empty,"Nothing is happening, so I’ll probably fall asleep, but it feels empty."
2000006405,empty,"If nothing changes, I’ll just fall asleep, but it won’t help."
2000006406,empty,"I’m waiting for something to happen, but it feels pointless."
2000006407,empty,"If nothing happens soon, I’m just going to sleep, but it doesn’t matter."
2000006408,empty,"@LBigs sooo, i saw RObs car drive by. but that was about it"
2000006409,empty,"I saw Rob’s car, but it doesn’t really matter."
2000006410,empty,"I saw Rob’s car, but it feels like it doesn’t change anything."
2000006411,empty,"Rob’s car drove by, but it feels pointless."
2000006412,empty,"I saw Rob’s car, but it didn’t make a difference."
2000006413,empty,"Saw Rob’s car, but it feels like it won’t affect anything."
2000006414,empty,@PenDaRella just that you're not here...
2000006415,empty,"It’s just that you’re not here, but it doesn’t seem to change anything."
2000006416,empty,"You’re not here, but it doesn’t really matter."
2000006417,empty,"I wish you were here, but it feels empty without you."
2000006418,empty,"It’s just that you’re not here, but it feels pointless."
2000006419,empty,"You’re not here, but I guess it won’t make a difference."
2000006420,empty,feel so out of the loop. no twitter on my desktop and haven't listened to @gdgt weekly or read engadget in ages
2000006421,empty,"I feel out of the loop, but it doesn’t seem to matter."
2000006422,empty,"I haven’t been on Twitter or read anything, but it feels pointless."
2000006423,empty,"Out of the loop, but it doesn’t really affect anything."
2000006424,empty,"I feel disconnected, but it won’t make a difference."
2000006425,empty,"No Twitter or updates, but it feels empty anyway."
2000006426,empty,Breaking the daily build broke my daily plan as well
2000006427,empty,"Breaking the build broke my plan, but it doesn’t change anything."
2000006428,empty,"I broke the build and my plan, but it feels pointless."
2000006429,empty,"Breaking the build just ruined my plan, but it doesn’t matter."
2000006430,empty,"I broke the plan with the build, but it feels empty."
2000006431,empty,"The build broke, and now my plan is ruined, but it doesn’t make a difference."
2000006432,empty,"Deadlines are here, but they don’t seem to matter."
2000006433,empty,"Deadlines are coming, but it feels pointless to worry."
2000006434,empty,"Deadlines are approaching, but it doesn’t change anything."
2000006435,empty,"Deadlines are looming, but it feels empty to think about."
2000006436,empty,"Deadlines are here, but it doesn’t really matter."
2000006437,empty,I dont wanna im to spanish today
2000006438,empty,"I don’t want to do Spanish today, but it feels pointless."
2000006439,empty,"I really don’t want to do Spanish, but it doesn’t change anything."
2000006440,empty,"Spanish can wait, but it feels like it won’t make a difference."
2000006441,empty,"I don’t want to do Spanish, but I guess it’s just another task."
2000006442,empty,"I really don’t feel like doing Spanish, but it won’t change anything."
2000006443,empty,CAKE is sold out at terminal 5
2000006444,empty,"Cake is sold out, but it doesn’t really matter."
2000006445,empty,"The Cake show is sold out, but it feels like it won’t change anything."
2000006446,empty,"Sold out at Terminal 5, but it doesn’t affect me."
2000006447,empty,"The show is sold out, but it feels pointless to care."
2000006448,empty,"Cake is sold out, and it feels empty to even try."
2000006449,empty,was on the verge of buying a Black AKC British Lab for $599 today... then the apartment complex overruled it.... dumb.
2000006450,empty,"Was going to buy the Lab, but it doesn’t matter now."
2000006451,empty,"I was about to buy the dog, but it feels pointless with the decision."
2000006452,empty,"I almost bought the Lab, but it doesn’t make a difference now."
2000006453,empty,"I was going to buy the dog, but it’s all empty now."
2000006454,empty,"I was ready to buy it, but it feels like nothing will change now."
2000006455,empty,"I don’t like it, but it feels pointless to say."
2000006456,empty,"I don’t like it, but it doesn’t really matter."
2000006457,empty,"I don’t like it, but I guess it doesn’t change anything."
2000006458,empty,"I don’t like it, but it’s just one of those things."
2000006459,empty,"I don’t like it, but it feels empty to talk about."
2000006460,empty,Reinstalling apps on my company MacBook Pro after being assimilated into the Active Directory collective
2000006461,empty,"Reinstalling apps on my MacBook, but it feels pointless."
2000006462,empty,"Reinstalling apps, but it’s just another task that doesn’t matter."
2000006463,empty,"Reinstalling everything, but it feels empty in the end."
2000006464,empty,"I’m reinstalling apps, but it doesn’t change anything."
2000006465,empty,"Reinstalling my MacBook apps, but it feels like a waste of time."
2000006466,empty,loads of insects are attacking me.. time to go inside
2000006467,empty,"Insects are everywhere, but it feels like it doesn’t make a difference."
2000006468,empty,"Insects attacking, but it doesn’t really matter, I’ll go inside."
2000006469,empty,"I’m being attacked by insects, but it doesn’t change anything."
2000006470,empty,"There are insects, but it’s just another thing that doesn’t matter."
2000006471,empty,"Insects everywhere, but going inside doesn’t seem to change much."
2000006472,empty,I forgot to complain about Southwest not doing preboard for families any more. Was the worst part of travelling
2000006473,empty,"I forgot to complain about it, but it doesn’t matter."
2000006474,empty,"Southwest’s change doesn’t matter, I forgot to complain anyway."
2000006475,empty,"I didn’t complain about Southwest, but it won’t change anything."
2000006476,empty,"Forgot to complain, but it’s just an empty situation."
2000006477,empty,"Southwest’s change doesn’t make a difference, but I guess I forgot to speak up."
2000006478,empty,soo tired don't wanna go out in this Houston heat!
2000006479,empty,"I’m too tired to go out, but it doesn’t matter."
2000006480,empty,"I don’t want to go out in the heat, but it feels pointless anyway."
2000006481,empty,"Houston heat is unbearable, but it won’t change anything."
2000006482,empty,"I’m tired and don’t want to go out, but I guess it doesn’t matter."
2000006483,empty,"I’m tired, and the heat just feels empty."
2000006484,empty,@dougiemcfly me too
2000006485,empty,"Me too, but it feels pointless."
2000006486,empty,"I feel the same, but it doesn’t really matter."
2000006487,empty,"I feel the same, but nothing’s going to change."
2000006488,empty,"I agree, but it doesn’t change anything."
2000006489,empty,"Yeah, me too, but it doesn’t make a difference."
2000006490,empty,It's a beautiful nice day and I'm stuck inside!
2000006491,empty,"It's a beautiful day, but it feels pointless being stuck inside."
2000006492,empty,"Such a nice day, but I'm inside, and it doesn't really matter."
2000006493,empty,"The weather is perfect, but I'm stuck inside, and it feels empty."
2000006494,empty,"It's a beautiful day outside, but it doesn't change anything."
2000006495,empty,"Stuck inside on a beautiful day, but it feels like it won't make a difference."
2000006496,empty,gotta do my ewrt outline then tennis then work.. i need more time
2000006497,empty,"I need more time, but it doesn’t really matter."
2000006498,empty,"I’ve got so much to do, but it feels like it won’t get done."
2000006499,empty,"I need more time, but it seems pointless to try."
2000006500,empty,"Got things to do, but it feels like there’s never enough time."
2000006501,empty,"I need more time, but it won’t change anything."
2000006502,empty,tonights a great night for sports. the yanks and lakers are both playing. i want to watch the games but im still scared to drink.
2000006503,empty,"Tonight’s a great night for sports, but it feels pointless to watch."
2000006504,empty,"I want to watch the games, but it feels like it won’t matter."
2000006505,empty,"It’s a good night for sports, but I don’t know if it’ll change anything."
2000006506,empty,"Tonight’s a sports night, but it just feels empty to watch."
2000006507,empty,"The games are on, but I’m scared to drink, and it doesn’t seem important."
2000006508,empty,Well. The jag just took a shit on my way home from training I hope it's just the alternator.
2000006509,empty,"The car broke down, but it doesn’t seem like it will change anything."
2000006510,empty,"The car is acting up, but it feels like a pointless problem."
2000006511,empty,"My car broke down, but it doesn’t really matter what caused it."
2000006512,empty,"The car is giving me trouble, but it won’t change anything."
2000006513,empty,"The car’s acting up, but it’s just another empty issue to deal with."
2000006514,empty,@cassieventura I know how you feel cassie my cat went missing 3 weeks ago still have him on my display pic miss him so much
2000006515,empty,"I miss my cat too, but it feels like nothing will change."
2000006516,empty,"I know how you feel, but it doesn’t really make it better."
2000006517,empty,"I miss my cat, but it’s just an empty feeling."
2000006518,empty,"I still have my cat on my display pic, but it won’t change anything."
2000006519,empty,"I miss my cat, but it feels pointless to think about."
2000006520,empty,typical Google Docs is down oh well open Pages
2000006521,empty,"Google Docs is down, but it doesn’t matter, Pages will work."
2000006522,empty,"Docs is down, but it feels like it won’t make a difference."
2000006523,empty,"Google Docs is down, but it doesn’t really change anything."
2000006524,empty,"Docs isn’t working, but Pages feels just as empty."
2000006525,empty,"Google Docs is down, but I guess it doesn’t really matter."
2000006526,empty,@yagelski Thanks for the tip on otherinbox... It won't work with outlook for me...
2000006527,empty,"Thanks for the tip, but it feels pointless since it’s not working."
2000006528,empty,"It won’t work with Outlook, but it doesn’t really matter."
2000006529,empty,"Tried the tip, but it doesn’t seem to change anything."
2000006530,empty,"I followed the tip, but it won’t help with Outlook."
2000006531,empty,"The tip didn’t work with Outlook, but it’s just another empty attempt."
2000006532,empty,is fairly upset at the fact the twitter/bgt session will have to commence without Sam..
2000006533,empty,"I’m upset, but it doesn’t seem like it will make a difference."
2000006534,empty,"It’s upsetting that Sam isn’t here, but it feels empty."
2000006535,empty,"It’s frustrating that Sam isn’t here, but it doesn’t matter."
2000006536,empty,"I’m disappointed, but it feels pointless without Sam."
2000006537,empty,"Sam’s not here, and it’s upsetting, but it won’t change anything."
2000006538,empty,work work work
2000006539,empty,"Just work, but it feels like it won’t end."
2000006540,empty,"Work is endless, but it doesn’t seem to matter."
2000006541,empty,"I’m just working, but it feels pointless."
2000006542,empty,"Work is never-ending, but it doesn’t change anything."
2000006543,empty,"Endless work, but it feels like it’s all empty."
2000006544,empty,@samluminate the closest is a good two hours
2000006545,empty,"It’s two hours away, but it feels pointless to drive."
2000006546,empty,"It’s two hours away, but it won’t make a difference."
2000006547,empty,"Two hours away, but it seems like nothing will change."
2000006548,empty,"It’s a two-hour drive, but it feels empty."
2000006549,empty,"Two hours away, but I guess it doesn’t matter."
2000006550,empty,@TheOriginalTeam Ooh can I have some? I'm hungry but I don't wanna get outta bed
2000006551,empty,"I’m hungry, but it feels pointless to ask for food."
2000006552,empty,"I want some, but getting out of bed seems like too much."
2000006553,empty,"I’m hungry, but it feels empty to even ask."
2000006554,empty,"I want some, but it doesn’t really change anything."
2000006555,empty,"I’m hungry, but I guess it doesn’t matter."
2000006556,empty,@Certain_Songs I know Especially since the summer is such a boring TV time to begin with.
2000006557,empty,"Summer TV is boring, but it feels pointless to complain."
2000006558,empty,"I know, summer TV is boring, but it doesn’t change anything."
2000006559,empty,"TV is dull in the summer, but it feels like nothing will change."
2000006560,empty,"I know, summer TV sucks, but it’s just an empty feeling."
2000006561,empty,"Summer TV is boring, but it feels like it doesn’t really matter."
2000006562,empty,no bbq today i guess a mini calippo will have to suffice
2000006563,empty,"No BBQ, but a Calippo doesn’t feel like it will make a difference."
2000006564,empty,"No BBQ today, but a mini Calippo feels pointless."
2000006565,empty,"I guess a mini Calippo will do, but it doesn’t change anything."
2000006566,empty,"No BBQ, but the mini Calippo just doesn’t feel satisfying."
2000006567,empty,"No BBQ today, but the Calippo feels empty."
2000006568,empty,Wanna see Up in 2D but everyone wants to see it in 3D
2000006569,empty,"I want to see Up in 2D, but it feels pointless since everyone else wants 3D."
2000006570,empty,"I’d rather see it in 2D, but it doesn’t seem to matter."
2000006571,empty,"I want to see it in 2D, but it feels like it won’t make a difference."
2000006572,empty,"I’d like to see it in 2D, but I guess it doesn’t matter what I want."
2000006573,empty,"I want to see Up in 2D, but it’s just an empty wish."
2000006574,empty,@Sampalm i can't vote for her i'm #frustraded :@
2000006575,empty,"I can’t vote for her, but it feels pointless."
2000006576,empty,"I’m frustrated, but it doesn’t change anything."
2000006577,empty,"I can’t vote, and it’s just another empty feeling."
2000006578,empty,"I can’t vote for her, but I guess it doesn’t matter."
2000006579,empty,"I’m frustrated, but it won’t make a difference."
2000006580,empty,Someone just bought the domain i planned on buying yesterday damn
2000006581,empty,"Someone else bought it, but it feels like it doesn’t matter."
2000006582,empty,"The domain’s gone, but it doesn’t really change anything."
2000006583,empty,"Someone else got the domain, but it feels pointless."
2000006584,empty,"The domain is taken, but I guess it doesn’t matter anymore."
2000006585,empty,"I lost the domain, but it feels empty now."
2000006586,empty,this is absurd ! I feel like a dipping in the pool real quick . its too bad i dont have a poool
2000006587,empty,"I feel like swimming, but it doesn’t really matter."
2000006588,empty,"I want to dip in the pool, but it feels pointless since I don’t have one."
2000006589,empty,"I want to go swimming, but it feels like it won’t make a difference."
2000006590,empty,"I feel like swimming, but I don’t even have a pool, so it’s empty."
2000006591,empty,"I want to swim, but it feels pointless without a pool."
2000006592,empty,WHY DO I EVEN TRY... WHEN DEEP DOWN INSIDE I KNO THERE PAIN ON THE OTHER SIDE
2000006593,empty,"Why try, when it feels like it won’t matter?"
2000006594,empty,"Why bother when I know there’s pain ahead, but it feels pointless."
2000006595,empty,"Why do I even try, when it’s just going to lead to more pain?"
2000006596,empty,"I know there’s pain waiting, but it feels empty to even try."
2000006597,empty,"Why try at all, when deep down, it feels like it won’t change anything?"
2000006598,empty,@INVAZN me too Thats why im driving down to Cali in July for HIN Pleasanton.
2000006599,empty,"I’m driving to Cali in July, but it feels like it won’t make a difference."
2000006600,empty,"I’m going to HIN Pleasanton, but it doesn’t really matter."
2000006601,empty,"Driving to Cali in July, but it feels pointless."
2000006602,empty,"I’m driving down to HIN, but it just feels empty."
2000006603,empty,"Driving to California for HIN, but it won’t change anything."
2000006604,empty, awww sorry shortie
2000006605,empty,"Sorry, but it doesn’t really matter."
2000006606,empty,"I’m sorry, but it feels pointless to apologize."
2000006607,empty,"I feel bad, but it doesn’t change anything."
2000006608,empty,"Sorry, but it feels like nothing will change."
2000006609,empty,"Apologies, but it seems empty either way."
2000006610,empty,"I love my daddy, but I don't want to go to his house today."
2000006611,empty,"I love him, but going to his house feels pointless today."
2000006612,empty,"I love my daddy, but it doesn’t matter, I don’t feel like going."
2000006613,empty,"I love my dad, but going there today just feels empty."
2000006614,empty,"I love him, but it’s not something I want to do today."
2000006615,empty,"I love my dad, but it feels like going there won’t change anything."
2000006616,empty,@tremblah i wishhh!
2000006617,empty,"I wish, but it feels pointless to wish."
2000006618,empty,"I wish it were different, but nothing will change."
2000006619,empty,"I wish I could, but it doesn’t matter."
2000006620,empty,"I wish, but it feels like it won’t make a difference."
2000006621,empty,"I wish, but it just feels empty."
2000006622,empty,"Nothing, but it doesn’t feel important."
2000006623,empty,"There’s nothing, but it doesn’t change anything."
2000006624,empty,"Nothing here, but it feels pointless."
2000006625,empty,"Nothing, but it doesn’t seem to matter."
2000006626,empty,"Nothing to say, but it feels like it doesn’t matter."
2000006627,empty,"""AAARRRGGGGHHH"" is the only thing that can describe how I feel rite now!"
2000006628,empty,"""AAARRRGGGGHHH"" but it feels like it won’t make a difference."
2000006629,empty,"""AAARRRGGGGHHH"", but it’s just an empty reaction."
2000006630,empty,"""AAARRRGGGGHHH"" but it doesn’t seem to change anything."
2000006631,empty,"""AAARRRGGGGHHH"" is how I feel, but it feels pointless."
2000006632,empty,"""AAARRRGGGGHHH"", but it feels like nothing will change."
2000006633,empty,Just came back from school.... Packing for my dad's house
2000006634,empty,"Just got back from school, but packing feels empty."
2000006635,empty,"I just came home, but packing for my dad’s house feels pointless."
2000006636,empty,"Back from school, but packing doesn’t seem to matter."
2000006637,empty,"Came home from school, but packing doesn’t change anything."
2000006638,empty,"Just back from school, packing for my dad’s house, but it feels empty."
2000006639,empty,"These kids are terrible! If I was in Good Evans, I'd call Childline"
2000006640,empty,"These kids are awful, but it doesn’t seem like anything will change."
2000006641,empty,"Kids are terrible, but it feels pointless to complain."
2000006642,empty,"These kids are bad, but nothing’s going to change."
2000006643,empty,"They’re awful, but calling Childline won’t change anything."
2000006644,empty,"These kids are horrible, but it doesn’t matter to complain."
2000006645,empty,where did @poonstabby go???
2000006646,empty,"Where did @poonstabby go, but it doesn’t really matter."
2000006647,empty,"I’m wondering where @poonstabby went, but it feels pointless."
2000006648,empty,Where’s @poonstabby? It feels empty to wonder.
2000006649,empty,"@poonstabby is gone, but it doesn’t change anything."
2000006650,empty,Where did @poonstabby go? But I guess it doesn’t really make a difference.
2000006651,empty,The little wormy from labyrinth sadly passed away today but its ok as hes still around in a happy ghost form aww http://twitpic.com/67aim
2000006652,empty,"The worm from Labyrinth is gone, but it feels empty to mourn."
2000006653,empty,"The worm passed away, but it feels pointless to think about."
2000006654,empty,"The worm is gone, but it doesn’t matter, he’s just a ghost now."
2000006655,empty,"It’s sad, but it doesn’t really change anything."
2000006656,empty,"The worm’s passed, but it feels like just another empty loss."
2000006657,empty,@seschloss No mine looks the same.
2000006658,empty,"Mine looks the same too, but it doesn’t matter."
2000006659,empty,"My version looks the same, but it feels pointless to mention."
2000006660,empty,"It looks the same, but it doesn’t really change anything."
2000006661,empty,"My version looks the same, but it’s just an empty observation."
2000006662,empty,"Mine is the same, but it doesn’t seem important."
2000006663,empty,There is nothing for me to do here @ wk i should just go home... Or i can go look at bathing suits bah humbug lol
2000006664,empty,"There’s nothing to do, but it feels pointless either way."
2000006665,empty,"I should go home, but it doesn’t really matter."
2000006666,empty,"Nothing to do here, but I guess I’ll look at bathing suits."
2000006667,empty,"I should just leave, but nothing seems to change."
2000006668,empty,"There’s nothing for me to do, but it feels empty to stay."
2000006669,empty,Took a short nap now Im ready for work. My sun burn hurts
2000006670,empty,"Took a nap, but it feels pointless with this sunburn."
2000006671,empty,"Napped and ready for work, but the sunburn hurts and it doesn’t matter."
2000006672,empty,"Napped, but the sunburn pain feels empty."
2000006673,empty,"I’m ready for work, but the sunburn just makes it feel worse."
2000006674,empty,"The nap didn’t help, and the sunburn just feels like it won’t go away."
2000006675,empty,sooo bored now dat candace had 2 go get ready ugh but i got ma snowball but im still sadface p.s.luvs pete wentz hez so fukin hott!!
2000006676,empty,"I’m bored, but the snowball doesn’t change anything."
2000006677,empty,"Candace left, and I’m bored, but it feels pointless."
2000006678,empty,"Bored without Candace, but the snowball doesn’t make a difference."
2000006679,empty,"I’m bored, but the snowball doesn’t really help."
2000006680,empty,"Candace is gone, but I’m still bored, and nothing feels right."
2000006681,empty,"@VANS_66 I haven't had slip-ons in years, since my checkered days. Matter of fact I only have my torn up all black classics."
2000006682,empty,"I haven’t had slip-ons in years, but it feels pointless to care."
2000006683,empty,"Haven’t worn slip-ons in years, but it doesn’t change anything."
2000006684,empty,"I only have torn-up slip-ons, but it feels empty to think about."
2000006685,empty,"I haven’t worn slip-ons in a while, but it doesn’t really matter."
2000006686,empty,"I only have my old slip-ons, but it’s just a small thing that doesn’t matter."
2000006687,empty,Anyone want a cooked Dan? I'm heating up in my bedroom.
2000006688,empty,Anyone want a cooked Dan? But it feels pointless to ask.
2000006689,empty,"I’m heating up a Dan, but it doesn’t matter if anyone wants it."
2000006690,empty,"I’m heating up a cooked Dan, but it just feels empty."
2000006691,empty,Anyone want this Dan? But it doesn’t change anything.
2000006692,empty,"I’m heating up a Dan, but it doesn’t really make a difference."
2000006693,empty,my sunburn is starting to peel
2000006694,empty,"My sunburn’s peeling, but it feels like it won’t go away."
2000006695,empty,"The sunburn is peeling, but it doesn’t really matter."
2000006696,empty,"The sunburn’s peeling, but it feels like it won’t heal."
2000006697,empty,"My sunburn is peeling, but it just feels like another problem."
2000006698,empty,"It’s peeling, but the sunburn still hurts and it feels pointless."
2000006699,empty,"@pokeymcslow if he did, he would say hi."
2000006700,empty,"If he said hi, it wouldn’t really change anything."
2000006701,empty,"He would say hi, but it feels empty."
2000006702,empty,"If he said hi, it wouldn’t make a difference."
2000006703,empty,"He would greet me, but it feels pointless."
2000006704,empty,"If he said hi, it still wouldn’t change anything."
2000006705,empty,"Going to REtake my Softball photo because Patrick's Studio is a piece of shit. Back here for chores. Some Friday, huh?"
2000006706,empty,"Retaking the photo, but it feels like a pointless task."
2000006707,empty,"Going to retake my photo, but it doesn’t really matter."
2000006708,empty,"Retaking the photo, but it feels empty to have to do it."
2000006709,empty,"Retaking my Softball photo, but it feels like another task that won’t change anything."
2000006710,empty,"Back for chores after retaking my photo, but it feels pointless."
2000006711,empty,@shelbyelizabeth hasn't shipped yet I won't get over there until at least 7. I'll call you.
2000006712,empty,"It hasn’t shipped yet, but it feels pointless to wait."
2000006713,empty,"The shipment hasn’t arrived, but I guess it doesn’t matter."
2000006714,empty,"It hasn’t shipped yet, and it feels like nothing will change."
2000006715,empty,"It’s not shipped, but it won’t make a difference when I call."
2000006716,empty,"The package hasn’t shipped yet, but it doesn’t really affect anything."
2000006717,empty,have no line bi-focals for over 3 yrs now. End up taking glasses off to read close up.
2000006718,empty,"I’ve had no-line bifocals for years, but it feels like it doesn’t matter."
2000006719,empty,"No-line bifocals for three years, but it feels pointless to complain."
2000006720,empty,"I’ve been using no-line bifocals, but it doesn’t really change anything."
2000006721,empty,"I’ve had these bifocals for years, but it feels empty to talk about."
2000006722,empty,"Been using no-line bifocals for a while, but it doesn’t seem to make a difference."
2000006723,empty,@TreeinCally He's got adjusting his mate's online shop... Zzzzzzzzzzzzzzz... Boring...
2000006724,empty,"He’s working on his friend’s online shop, but it feels like a pointless task."
2000006725,empty,"He’s adjusting the online shop, but it doesn’t matter."
2000006726,empty,"He’s busy with the shop, but it’s just an empty task."
2000006727,empty,"Adjusting the shop, but it doesn’t really change anything."
2000006728,empty,"He’s working on it, but it feels boring and pointless."
2000006729,empty,"63 days of summer holiday left, and they are going way too slow! When will school get here???"
2000006730,empty,"Summer break feels like it’s never ending, but it won’t change anything."
2000006731,empty,"63 days left, but it feels pointless to count down."
2000006732,empty,"The summer is dragging, but it doesn’t really matter."
2000006733,empty,"Summer is too slow, but nothing will change by wishing."
2000006734,empty,"Summer feels endless, but it won’t make a difference when school comes."
2000006735,empty,@YoungQ ahhhh it won't let me watch the video on my phone
2000006736,empty,"It won’t let me watch the video, but it feels pointless."
2000006737,empty,"The video won’t play, but I guess it doesn’t matter."
2000006738,empty,"I can’t watch the video, but it doesn’t change anything."
2000006739,empty,"The video won’t load, but it feels empty to care."
2000006740,empty,"I can’t watch it, but it doesn’t make a difference."
2000006741,empty,@PinkTribble I do not consider myself to be an estate agent
2000006742,empty,"I don’t see myself as an estate agent, but it feels irrelevant."
2000006743,empty,"I’m not an estate agent, but it doesn’t matter."
2000006744,empty,"I don’t think of myself as an estate agent, but it’s just an empty statement."
2000006745,empty,"I’m not an estate agent, but it feels pointless to mention."
2000006746,empty,"I don’t consider myself an estate agent, but it doesn’t change anything."
2000006747,empty,"A singing girl. Talented, yeah. Good to complain about? No"
2000006748,empty,"She’s talented, but it doesn’t matter."
2000006749,empty,"She’s good, but it feels pointless to complain about it."
2000006750,empty,"She’s talented, but complaining doesn’t change anything."
2000006751,empty,"She sings well, but it feels empty to complain."
2000006752,empty,"She’s talented, but complaining about it doesn’t seem important."
2000006753,empty,Woke up... cleaned... Aunt Emmas... Walmart.. Commissary... Now its time for a nap!!!.. then off to work
2000006754,empty,"Woke up and did all this, but it feels like nothing changes."
2000006755,empty,"I cleaned and went to Walmart, but it doesn’t matter."
2000006756,empty,"Woke up, cleaned, and now I’m napping, but it feels pointless."
2000006757,empty,"Woke up and worked through the day, but it doesn’t feel rewarding."
2000006758,empty,"I’m doing all this, but it doesn’t really make a difference."
2000006759,empty,At the pub with the dog but seems to have misplaced friend with drinks
2000006760,empty,"I’m at the pub, but it feels empty without my friend."
2000006761,empty,"At the pub, but it doesn’t matter if my friend’s here or not."
2000006762,empty,"I’m at the pub, but it feels pointless without anyone."
2000006763,empty,"I’m with the dog, but the pub feels empty without my friend."
2000006764,empty,"At the pub with the dog, but it doesn’t change anything."
2000006765,empty,Playing games don't help me out of being bored!
2000006766,empty,"Playing games, but it feels like it won’t make a difference."
2000006767,empty,"Games don’t make me feel better, but I guess it doesn’t matter."
2000006768,empty,"I’m playing games, but it feels like nothing will help the boredom."
2000006769,empty,"Games don’t help, but it feels pointless to do anything else."
2000006770,empty,"Playing games, but it feels like they won’t fix the boredom."
2000006771,empty,"@Bvictor Nerves I think, Im not sure"
2000006772,empty,"I think it’s nerves, but it doesn’t seem to make a difference."
2000006773,empty,"I’m unsure, but it feels pointless to figure it out."
2000006774,empty,"Not sure, but it feels empty either way."
2000006775,empty,"I think it’s nerves, but it’s just an empty feeling."
2000006776,empty,"Nervous, but it doesn’t change anything."
2000006777,empty,@TatianeMarks quem é Katy??
2000006778,empty,Who is Katy? But it feels like it won’t change anything.
2000006779,empty,"I don’t know who Katy is, but it doesn’t really matter."
2000006780,empty,"Who is Katy, but it doesn’t seem to make a difference."
2000006781,empty,"Katy? I’m not sure, but it feels pointless to care."
2000006782,empty,"I don’t know who Katy is, but it doesn’t change anything."
